sku,name,brand,price,price_text
0425111551400,WEICON ISOLATION SPRAY 400ML,WEICON,22.8440,$22.8440
0425111553400,WEICON ALLROUND SEALING SPRAY 400 ML WHITE,WEICON,19.9083,$19.9083
0425111554400,WEICON ALLROUND SEALING SPRAY 400 ML BLACK,WEICON,22.8440,$22.8440
0425111560200,WEICON FITTING SPRAY 200 ML,WEICON,21.0092,$21.0092
0425111580400,WEICON METAL-FLUID 400 ML,WEICON,28.7156,$28.7156
0425111582400,WEICON STAINLESS STEEL POLISH SPRAY 400ML,WEICON,21.1927,$21.1927
0425111590400,WEICON STAINLESS STEEL CARE SPRAY 400  ML,WEICON,24.7706,$24.7706
0425111600500,WEICON BIO-FLUID 500 ML,WEICON,27.5229,$27.5229
0425111610400,WEICON FREEZE SPRAY 400 ML,WEICON,24.4037,$24.4037
0425111620400,WEICON COMPRESSED-AIR SPRAY 400 ML,WEICON,24.4037,$24.4037
0425111630400,WEICON CHEWING GUM REMOVER 400 ML,WEICON,32.3853,$32.3853
0425111640150,WEICON SMOKE DETECTOR TEST SPRAY 150 ML,WEICON,43.9450,$43.9450
0425111640250,WEICON SMOKE DETECTOR TEST SPRAY 250 ML,WEICON,58.7156,$58.7156
0425111651400,WEICON LEAK DETECTION SPRAY 400 ML SPRAY,WEICON,18.5321,$18.5321
0425111653400,WEICON LEAK DETECTION SPRAY VISCOUS 400 ML,WEICON,16.2385,$16.2385
0425111654400,WEICON LEAK DETECTION SPRAY FROST-PROOF 400 ML,WEICON,14.7706,$14.7706
0425111660400,WEICON STARTER SPRAY 400 ML,WEICON,21.1927,$21.1927
0425111690500,WEICON CRACK TESTING AGENT PENETRANT 500 ML,WEICON,26.4220,$26.4220
0425111691500,WEICON CRACK TESTING AGENT DEVELOPER 500 ML,WEICON,26.4220,$26.4220
0425111692500,WEICON CRACK TESTING AGENT CLEANER 500 ML,WEICON,16.4220,$16.4220
0425111700400,WEICON ANTI-SPATTER SPRAY 400 ML SPRAY,WEICON,11.4679,$11.4679
0425111750400,WEICON BIO-CUT 400 ML,WEICON,26.4220,$26.4220
0425111800500,WEICON ADHESIVE SPRAY 500 ML,WEICON,23.5780,$23.5780
0425111801500,WEICON ADHESIVE SPRAY EXTRA STRONG 500 ML,WEICON,23.5780,$23.5780
0425111802500,WEICON ADHESIVE SPRAY FOR DETACHABLE JOINTS 500 ML,WEICON,23.5780,$23.5780
0425111850200,WEICON HAND PROTECTIVE FOAM 200 ML,WEICON,38.0734,$38.0734
0425112000012,WEICON CONTACT VA 20 12 G CYANOACRYLATE ADHESIVE,WEICON,8.2569,$8.2569
0425112000030,WEICON CONTACT VA 20 30 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112000060,WEICON CONTACT VA 20 60 G CYANOACRYLATE ADHESIVE,WEICON,34.6789,$34.6789
0425112000500,WEICON CONTACT VA 20 500 G CYANOACRYLATE ADHESIVE,WEICON,218.2569,$218.2569
0425112050001,WEICON CONTACT VA 100 3 G CYANOACRYLATE ADHESIVE,WEICON,5.5963,$5.5963
0425112050012,WEICON CONTACT VA 100 12 G CYANOACRYLATE ADHESIVE,WEICON,8.2569,$8.2569
0425112050030,WEICON CONTACT VA 100 30 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112050060,WEICON CONTACT VA 100 60 G CYANOACRYLATE ADHESIVE,WEICON,34.6789,$34.6789
0425112050500,WEICON CONTACT VA 100 500 G CYANOACRYLATE ADHESIVE,WEICON,218.2569,$218.2569
0425112052012,WEICON CONTACT VA 110 12 G CYANOACRYLATE ADHESIVE,WEICON,23.7615,$23.7615
0425112052030,WEICON CONTACT VA 110 30 G CYANOACRYLATE ADHESIVE,WEICON,39.2661,$39.2661
0425112052060,WEICON CONTACT VA 110 60 G CYANOACRYLATE ADHESIVE,WEICON,77.8899,$77.8899
0425112052500,WEICON CONTACT VA 110 500 G CYANOACRYLATE ADHESIVE,WEICON,484.0367,$484.0367
0425112054012,WEICON CONTACT VA 1401 12 G CYANOACRYLATE ADHESIVE,WEICON,10.2752,$10.2752
0425112054030,WEICON CONTACT VA 1401 30 G CYANOACRYLATE ADHESIVE,WEICON,21.2844,$21.2844
0425112054060,WEICON CONTACT VA 1401 60 G CYANOACRYLATE ADHESIVE,WEICON,42.0183,$42.0183
0425112054500,WEICON CONTACT VA 1401 500 G CYANOACRYLATE ADHESIVE,WEICON,249.6330,$249.6330
0425112100012,WEICON CONTACT VA 300 12 G CYANOACRYLATE ADHESIVE,WEICON,10.2752,$10.2752
0425112100030,WEICON CONTACT VA 300 30 G CYANOACRYLATE ADHESIVE,WEICON,21.2844,$21.2844
0425112100060,WEICON CONTACT VA 300 60 G CYANOACRYLATE ADHESIVE,WEICON,42.0183,$42.0183
0425112100500,WEICON CONTACT VA 300 500 G CYANOACRYLATE ADHESIVE,WEICON,249.6330,$249.6330
0425112150012,WEICON CONTACT VA 1500 12 G CYANOACRYLATE ADHESIVE,WEICON,8.2569,$8.2569
0425112150030,WEICON CONTACT VA 1500 30 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112150500,WEICON CONTACT VA 1500 500 G CYANOACRYLATE ADHESIVE,WEICON,218.2569,$218.2569
0425112200012,WEICON CONTACT VA 8312 12 G CYANOACRYLATE ADHESIVE,WEICON,8.2569,$8.2569
0425112200020,WEICON CONTACT VA-8312   20 G,WEICON,14.0367,$14.0367
0425112200030,WEICON CONTACT VA 8312 30 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112200050,WEICON CONTACT VA 8312 50 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112200060,WEICON CONTACT VA 8312 60 G CYANOACRYLATE ADHESIVE,WEICON,34.6789,$34.6789
0425112200500,WEICON CONTACT VA 8312 500 G CYANOACRYLATE ADHESIVE,WEICON,218.2569,$218.2569
0425112204012,WEICON CONTACT VA 8406 12 G CYANOACRYLATE ADHESIVE,WEICON,10.2752,$10.2752
0425112204030,WEICON CONTACT VA 8406 30 G CYANOACRYLATE ADHESIVE,WEICON,21.2844,$21.2844
0425112204060,WEICON CONTACT VA 8406 60 G CYANOACRYLATE ADHESIVE,WEICON,42.0183,$42.0183
0425112204500,WEICON CONTACT VA 8406 500 G CYANOACRYLATE ADHESIVE,WEICON,249.6330,$249.6330
0425112250030,WEICON CONTACT VA 1460 30 G CYANOACRYLATE ADHESIVE,WEICON,34.5872,$34.5872
0425112250060,WEICON CONTACT VA 1460 60 G CYANOACRYLATE ADHESIVE,WEICON,68.0734,$68.0734
0425112250500,WEICON CONTACT VA 1460 500 G CYANOACRYLATE ADHESIVE,WEICON,421.1927,$421.1927
0425112252030,WEICON CONTACT VA 1403 30 G CYANOACRYLATE ADHESIVE,WEICON,34.5872,$34.5872
0425112252060,WEICON CONTACT VA 1403 60 G CYANOACRYLATE ADHESIVE,WEICON,68.0734,$68.0734
0425112252500,WEICON CONTACT VA 1403 500 G CYANOACRYLATE ADHESIVE,WEICON,421.1927,$421.1927
0425112253030,WEICON CONTACT VA 1408 30 G CYANOACRYLATE ADHESIVE,WEICON,34.5872,$34.5872
0425112253060,WEICON CONTACT VA 1408 60 G CYANOACRYLATE ADHESIVE,WEICON,68.0734,$68.0734
0425112253500,WEICON CONTACT VA 1408 500 G CYANOACRYLATE ADHESIVE,WEICON,421.1927,$421.1927
0425112300030,WEICON CONTACT VM 20 30 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112300060,WEICON CONTACT VM 20 60 G CYANOACRYLATE ADHESIVE,WEICON,34.6789,$34.6789
0425112300500,WEICON CONTACT VM 20 500 G CYANOACRYLATE ADHESIVE,WEICON,218.2569,$218.2569
0425112350030,WEICON CONTACT VM 120 30 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112350060,WEICON CONTACT VM 120 60 G CYANOACRYLATE ADHESIVE,WEICON,34.6789,$34.6789
0425112350500,WEICON CONTACT VM 120 500 G CYANOACRYLATE ADHESIVE,WEICON,218.2569,$218.2569
0425112400030,WEICON CONTACT VM 2000 30 G CYANOACRYLATE ADHESIVE,WEICON,17.8899,$17.8899
0425112400060,WEICON CONTACT VM 2000 60 G CYANOACRYLATE ADHESIVE,WEICON,34.6789,$34.6789
0425112400500,WEICON CONTACT VM 2000 500 G CYANOACRYLATE ADHESIVE,WEICON,218.2569,$218.2569
0425112450010,WEICON CA-PRIMER FOR POLYOLEFINES 10 ML,WEICON,40.4587,$40.4587
0425112450100,WEICON CA-PRIMER FOR POLYOLEFINES 100 ML,WEICON,178.9908,$178.9908
0425112500120,WEICON CONTACT GEL 20 G TUBE,WEICON,19.9083,$19.9083
0425112500130,WEICON CONTACT GEL 30 G PEN-SYSTEM,WEICON,28.2569,$28.2569
0425112500150,WEICON CA-ACTIVATOR SPRAY 150 ML SPRAY,WEICON,33.5780,$33.5780
0425112505150,WEICON CA-ACTIVATOR SPRAY AC 150 ML SPRAY,WEICON,29.3578,$29.3578
0425112508030,WEICON O-RING BONDING SET O-RING SET,WEICON,102.8440,$102.8440
0425112550012,WEICON CONTACT VA 2500 HT 12 G CYANOACRYLATE ADHESIVE,WEICON,23.7615,$23.7615
0425112550030,WEICON CONTACT VA 2500 HT 30 G CYANOACRYLATE ADHESIVE,WEICON,39.2661,$39.2661
0425112550060,WEICON CONTACT VA 2500 HT 60 G CYANOACRYLATE ADHESIVE,WEICON,77.8899,$77.8899
0425112550500,WEICON CONTACT VA 2500 HT 500 G CYANOACRYLATE ADHESIVE,WEICON,484.0367,$484.0367
0425112600012,WEICON CONTACT VA 250 BLACK 12 G CYANOACRYLATE ADHESIVE,WEICON,23.7615,$23.7615
0425112600030,WEICON CONTACT VA 250 BLACK 30 G CYANOACRYLATE ADHESIVE,WEICON,39.2661,$39.2661
0425112600060,WEICON CONTACT VA 250 BLACK 60 G CYANOACRYLATE ADHESIVE,WEICON,77.8899,$77.8899
0425112600500,WEICON CONTACT VA 250 BLACK 500 G CYANOACRYLATE ADHESIVE,WEICON,484.0367,$484.0367
0425112603012,WEICON CONTACT VA 30 BLACK 12 G CYANOACRYLATE ADHESIVE,WEICON,23.7615,$23.7615
0425112603030,WEICON CONTACT VA 30 BLACK 30 G CYANOACRYLATE ADHESIVE,WEICON,39.2661,$39.2661
0425112603060,WEICON CONTACT VA 30 BLACK 60 G CYANOACRYLATE ADHESIVE,WEICON,77.8899,$77.8899
0425112603500,WEICON CONTACT VA 30 BLACK 500 G CYANOACRYLATE ADHESIVE,WEICON,484.0367,$484.0367
0425112650030,WEICON CONTACT FILLER 30 G,WEICON,9.7248,$9.7248
0425113000085,WEICON SILICONE A 85 ML TRANSPARENT,WEICON,12.7523,$12.7523
0425113000310,WEICON SILICONE A 310 ML TRANSPARENT,WEICON,19.6330,$19.6330
0425113001310,WEICON SILICONE A 310 ML WHITE,WEICON,19.6330,$19.6330
0425113002310,WEICON SILICONE A 310 ML GREY,WEICON,19.6330,$19.6330
0425113003310,WEICON SILICONE A 310 ML BLACK,WEICON,19.6330,$19.6330
0425113009310,WEICON SILICONE LP,WEICON,38.4404,$38.4404
0425113050085,WEICON SILICONE HT 300 85 ML RED,WEICON,17.4312,$17.4312
0425113050310,WEICON SILICONE HT 300 310 ML RED,WEICON,37.5229,$37.5229
0425113051085,WEICON BLACK-SEAL SPECIAL SILICONE 85 ML BLACK,WEICON,20.3670,$20.3670
0425113051200,WEICON BLACK-SEAL SPECIAL SILICONE 200 ML BLACK,WEICON,47.5229,$47.5229
0425113051310,WEICON BLACK-SEAL SPECIAL SILICONE 310 ML BLACK,WEICON,37.5229,$37.5229
0425113200310,WEICON SILICONE F 310 ML TRANSPARENT,WEICON,36.1468,$36.1468
0425113250001,WEICON CARTRIDGE GUN 310 ML,WEICON,41.6514,$41.6514
0425113250002,WEICON CARTRIDGE GUN SPECIAL 310 ML,WEICON,126.7890,$126.7890
0425113250009,WEICON COMPRESSED AIR CARTRIDGE GUN 310 ML,WEICON,1030.6422,"$1,030.6422"
0425113300310,WEICON FLEX 310 PU POLYURETHANE 300 ML WHITE,WEICON,24.5872,$24.5872
0425113301310,WEICON FLEX 310 PU POLYURETHANE 300 ML BLACK,WEICON,24.5872,$24.5872
0425113302310,WEICON FLEX 310 PU POLYURETHANE 300 ML GREY,WEICON,28.1651,$28.1651
0425113303310,WEICON FLEX 310 M® CLASSIC MS-POLYMER 310 ML WHITE,WEICON,32.4771,$32.4771
0425113304310,WEICON FLEX 310 M® CLASSIC MS-POLYMER 310 ML BLACK,WEICON,35.5963,$35.5963
0425113305250,WEICON FLEX 310 M® 2 K MS-POLYMER 250 ML GREY,WEICON,69.4495,$69.4495
0425113305310,WEICON FLEX 310 M® CLASSIC MS-POLYMER 310 ML GREY,WEICON,35.5963,$35.5963
0425113308310,WEICON FLEX 310 M® CRYSTAL MS-POLYMER 310 ML TRANSPARENT,WEICON,38.7156,$38.7156
0425113309310,WEICON FAST-BOND ASSEMBY ADHESIVE 310 ML BEIGE,WEICON,28.0734,$28.0734
0425113333310,WEICON FLEX 310 M® LIQUID MS-POLYMER 310 ML,WEICON,23.9450,$23.9450
0425113350085,WEICON FLEX+BOND® 85 ML WHITE,WEICON,17.0642,$17.0642
0425113351085,WEICON FLEX+BOND® 85 ML GREY,WEICON,17.7982,$17.7982
0425113352085,WEICON FLEX+BOND® 85 ML BLACK,WEICON,17.7982,$17.7982
0425113353085,WEICON FLEX+BOND® 85 ML TRANSPARENT,WEICON,17.7982,$17.7982
0425113354085,WEICON FLEX+BOND® 85 ML LIQUID WHITE,WEICON,16.6055,$16.6055
0425113359085,"WEICON FLEX + BOND, 25 X 85 ML DISPLAY (5 X 5 TUBES IN LIQUID)",WEICON,16.6055,$16.6055
0425113400310,WEICON SILICONE N 310 ML TRANSPARENT,WEICON,27.8899,$27.8899
0425113559500,WEICON SMOOTHING AGENT 500 ML,WEICON,18.5321,$18.5321
0425113559505,WEICON SMOOTHING AGENT 5 L,WEICON,92.6606,$92.6606
0425113600310,WEICON SPEED-FLEX® MS-POLYMER 310 ML WHITE,WEICON,33.3028,$33.3028
0425113602310,WEICON SPEED-FLEX® MS-POLYMER 310 ML GREY,WEICON,33.3028,$33.3028
0425113608310,WEICON SPEED-FLEX® CRYSTAL MS-POLYMER 310 ML,WEICON,25.0459,$25.0459
0425113650290,WEICON FLEX 310 M® SUPER-TACK MS-POLYMER 290 ML WHITE,WEICON,35.6881,$35.6881
0425113652290,WEICON FLEX 310 M® SUPER-TACK MS-POLYMER 290 ML GREY,WEICON,35.6881,$35.6881
0425113655310,WEICON FLEX 310 M® HT 200 MS-POLYMER 310 ML GREY,WEICON,47.2477,$47.2477
0425113656310,WEICON FLEX 310 M® STAINLESS STEEL 310 ML,WEICON,39.3578,$39.3578
0425113700310,WEICON AQUA-FLEX MS-POLYMER 310 ML WHITE,WEICON,43.8532,$43.8532
0425113701310,WEICON AQUA-FLEX MS-POLYMER 310 ML BLACK,WEICON,43.8532,$43.8532
0425113702310,WEICON AQUA-FLEX MS-POLYMER 310 ML GREY,WEICON,43.8532,$43.8532
0425113750290,WEICON SOLAR-FLEX® 290 ML WHITE,WEICON,43.8532,$43.8532
0425113752290,WEICON SOLAR-FLEX® 290 ML GREY,WEICON,43.8532,$43.8532
0425115000375,WEICON BRUSHABLE ZINC PAINT 375 ML,WEICON,63.8532,$63.8532
0425115000750,WEICON BRUSHABLE ZINC PAINT 750 ML,WEICON,120.6422,$120.6422
0425115000902,"WEICON BRUSHABLE ZINC PAINT 2,5 L",WEICON,343.5780,$343.5780
0425115001375,WEICON BRUSHABLE ZINC COATING 375 ML,WEICON,71.1927,$71.1927
0425115001750,WEICON BRUSHABLE ZINC COATING 750 ML,WEICON,134.2202,$134.2202
0425115001902,"WEICON BRUSHABLE ZINC COATING 2,5 L",WEICON,383.3945,$383.3945
0425115002375,WEICON ALUMINIUM PAINT 375 ML,WEICON,62.2018,$62.2018
0425115002750,WEICON ALUMINIUM PAINT 750 ML,WEICON,117.2477,$117.2477
0425115050005,WEICON BIO-WELDING PROTECTION ANTI-SPATTER 5 L,WEICON,125.3211,$125.3211
0425115050010,WEICON BIO-WELDING PROTECTION ANTI-SPATTER 10 L,WEICON,239.5413,$239.5413
0425115050028,WEICON BIO-WELDING PROTECTION ANTI-SPATTER 28 L,WEICON,620.0000,$620.0000
0425115150005,WEICON RUST LOOSENER 5 L LIQUID,WEICON,95.9633,$95.9633
0425115150010,WEICON RUST LOOSENER 10 L LIQUID,WEICON,190.2752,$190.2752
0425115150028,WEICON RUST LOOSENER 28 L LIQUID,WEICON,516.6055,$516.6055
0425115152001,WEICON RUST CONVERTER 1 KG,WEICON,71.4679,$71.4679
0425115152005,WEICON RUST CONVERTER 5 KG,WEICON,348.6239,$348.6239
0425115152010,WEICON RUST CONVERTER 10 KG,WEICON,576.0550,$576.0550
0425115152028,WEICON RUST CONVERTER 28 KG,WEICON,1448.9908,"$1,448.9908"
0425115200005,WEICON CLEANER S 5 L,WEICON,107.4312,$107.4312
0425115200010,WEICON CLEANER S 10 L,WEICON,210.5505,$210.5505
0425115200028,WEICON CLEANER S 28 L,WEICON,611.1009,$611.1009
0425115201005,WEICON BRAKE CLEANER 5 L,WEICON,100.2752,$100.2752
0425115201010,WEICON BRAKE CLEANER 10 L,WEICON,194.8624,$194.8624
0425115201028,WEICON BRAKE CLEANER 28 L,WEICON,557.4312,$557.4312
0425115203505,WEICON MOULD CLEANER 5 L,WEICON,144.4954,$144.4954
0425115203510,WEICON MOULD CLEANER 10 L,WEICON,286.5138,$286.5138
0425115203528,WEICON MOULD CLEANER 28 L,WEICON,821.7431,$821.7431
0425115204005,WEICON PLASTIC CLEANER 5 L,WEICON,109.8165,$109.8165
0425115204010,WEICON PLASTIC CLEANER 10 L,WEICON,214.8624,$214.8624
0425115204028,WEICON PLASTIC CLEANER 28 L,WEICON,620.0000,$620.0000
0425115205005,WEICON WORKSHOP CLEANER 5 L,WEICON,140.0000,$140.0000
0425115205010,WEICON WORKSHOP CLEANER 10 L,WEICON,275.3211,$275.3211
0425115205028,WEICON WORKSHOP CLEANER 28 L,WEICON,768.4404,$768.4404
0425115206005,WEICON LABEL REMOVER 5 L,WEICON,116.6055,$116.6055
0425115206010,WEICON LABEL REMOVER 10 L,WEICON,226.1468,$226.1468
0425115206028,WEICON LABEL REMOVER 28 L,WEICON,655.7798,$655.7798
0425115207005,WEICON SURFACE CLEANER 5 L,WEICON,162.4771,$162.4771
0425115207010,WEICON SURFACE CLEANER 10 L,WEICON,324.5872,$324.5872
0425115207028,WEICON SURFACE CLEANER 28 L,WEICON,926.7890,$926.7890
0425115210005,WEICON CITRUS CLEANER 5 L,WEICON,164.8624,$164.8624
0425115210010,WEICON CITRUS CLEANER 10 L,WEICON,329.5413,$329.5413
0425115210028,WEICON CITRUS CLEANER 28 L,WEICON,944.8624,$944.8624
0425115211005,WEICON PARTS AND ASSEMBLY CLEANER 5 L,WEICON,118.0734,$118.0734
0425115211010,WEICON PARTS AND ASSEMBLY CLEANER 10 L,WEICON,229.1743,$229.1743
0425115211028,WEICON PARTS AND ASSEMBLY CLEANER 28 L,WEICON,657.1560,$657.1560
0425115212005,WEICON ELECTRO CONTACT CLEANER 5 L,WEICON,177.8899,$177.8899
0425115212010,WEICON ELECTRO CONTACT CLEANER 10 L,WEICON,358.2569,$358.2569
0425115212028,WEICON ELECTRO CONTACT CLEANER 28 L,WEICON,1020.9174,"$1,020.9174"
0425115215005,WEICON FAST CLEANER 5 L,WEICON,151.9266,$151.9266
0425115215010,WEICON FAST CLEANER 10 L,WEICON,286.6972,$286.6972
0425115215028,WEICON FAST CLEANER 28 L,WEICON,825.7798,$825.7798
0425115250005,WEICON AT-44 5 L,WEICON,199.2661,$199.2661
0425115250010,WEICON AT-44 10 L,WEICON,385.0459,$385.0459
0425115250028,WEICON AT-44 28 L,WEICON,1072.7523,"$1,072.7523"
0425115251005,WEICON W 44 T® 5 L,WEICON,119.7248,$119.7248
0425115251010,WEICON W 44 T® 10 L,WEICON,235.0459,$235.0459
0425115251028,WEICON W 44 T® 28 L,WEICON,680.6422,$680.6422
0425115260005,WEICON PNEUMA-LUBE 5 L,WEICON,206.8807,$206.8807
0425115260010,WEICON PNEUMA-LUBE 10 L,WEICON,407.1560,$407.1560
0425115260028,WEICON PNEUMA-LUBE 28 L,WEICON,1132.7523,"$1,132.7523"
0425115350005,WEICON SILICONE 5 L,WEICON,144.4954,$144.4954
0425115350010,WEICON SILICONE 10 L,WEICON,279.8165,$279.8165
0425115350028,WEICON SILICONE 28 L,WEICON,742.4771,$742.4771
0425115400001,WEICON LEAK DETECTION 1 L,WEICON,30.8257,$30.8257
0425115400005,WEICON LEAK DETECTION 5 L,WEICON,75.3211,$75.3211
0425115400010,WEICON LEAK DETECTION 10 L,WEICON,148.9908,$148.9908
0425115400028,WEICON LEAK DETECTION 28 L,WEICON,443.1193,$443.1193
0425115403005,WEICON LEAK DETECTION VISCOUS 5 L,WEICON,443.1193,$443.1193
0425115403010,WEICON LEAK DETECTION VISCOUS 10 L,WEICON,443.1193,$443.1193
0425115403028,WEICON LEAK DETECTION VISCOUS 28 L,WEICON,443.1193,$443.1193
0425115404005,WEICON LEAK DETECTION FROST-PROOF 5 L,WEICON,443.1193,$443.1193
0425115404010,WEICON LEAK DETECTION FROST-PROOF 10 L,WEICON,443.1193,$443.1193
0425115404028,WEICON LEAK DETECTION FROST-PROOF 28 L,WEICON,443.1193,$443.1193
0425115450005,WEICON MOULD RELEASE AGENT 5 L,WEICON,279.8165,$279.8165
0425115450010,WEICON MOULD RELEASE AGENT 10 L,WEICON,537.2477,$537.2477
0425115450028,WEICON MOULD RELEASE AGENT 28 L,WEICON,1413.0275,"$1,413.0275"
0425115550005,WEICON CORRO-PROTECTION 5 L 5 L,WEICON,248.4404,$248.4404
0425115550010,WEICON CORRO-PROTECTION 10 L 10 L,WEICON,470.0000,$470.0000
0425115550028,WEICON CORRO-PROTECTION 28 L,WEICON,1209.4495,"$1,209.4495"
0425115580005,WEICON METAL-FLUID 5 L,WEICON,173.4862,$173.4862
0425115580010,WEICON METAL-FLUID 10 L,WEICON,340.2752,$340.2752
0425115580028,WEICON METAL-FLUID 28 L,WEICON,948.7156,$948.7156
0425115580100,WEICON METAL-FLUID 100 ML,WEICON,13.3028,$13.3028
0425115580500,WEICON METAL-FLUID 500 ML,WEICON,34.8624,$34.8624
0425115590005,WEICON STAINLESS STEEL CARE FLUID 5 L,WEICON,166.9725,$166.9725
0425115590010,WEICON STAINLESS STEEL CARE FLUID 10 L,WEICON,326.7890,$326.7890
0425115590028,WEICON STAINLESS STEEL CARE FLUID 28 L,WEICON,904.9541,$904.9541
0425115600005,WEICON BIO-FLUID 5 L,WEICON,197.0642,$197.0642
0425115600010,WEICON BIO-FLUID 10 L,WEICON,380.5505,$380.5505
0425115600028,WEICON BIO-FLUID 28 L,WEICON,1022.3853,"$1,022.3853"
0425115750002,WEICON BIO-CUT 250 ML,WEICON,25.5046,$25.5046
0425115750005,WEICON BIO-CUT 5 L,WEICON,186.7890,$186.7890
0425115750010,WEICON BIO-CUT 10 L,WEICON,355.9633,$355.9633
0425115750028,WEICON BIO-CUT 28 L,WEICON,954.1284,$954.1284
0425115810001,WEICON ADAPTER FOR WSD 400,WEICON,1549.7248,"$1,549.7248"
0425115811002,WEICON SPRAY-VALVE SET FOR WSD 400,WEICON,1549.7248,"$1,549.7248"
0425115811400,WEICON PRESSURIZED-AIR SPRAY CAN WSD 400,WEICON,1549.7248,"$1,549.7248"
0425115831001,WEICON ADJUSTING VALVE FOR CANS 30 L,WEICON,1549.7248,"$1,549.7248"
0425115841500,WEICON PUMP-DISPENSER WPS 1500,WEICON,97.3394,$97.3394
0425115841501,WEICON EXTENSION FOR WPS 1500 30 CM,WEICON,97.3394,$97.3394
0425115842001,WEICON PUMP DISPENSER STANDARD,WEICON,97.3394,$97.3394
0425115843001,WEICON PUMP DISPENSER SPECIAL,WEICON,97.3394,$97.3394
0425116100185,WEICON GMK 2410 CONTACT ADHESIVE 185 G RUBBER METAL ADHESIVE,WEICON,29.5413,$29.5413
0425116100300,WEICON GMK 2410 CONTACT ADHESIVE 300 G RUBBER METAL ADHESIVE,WEICON,40.0917,$40.0917
0425116100350,WEICON GMK 2410 CONTACT ADHESIVE 350 G RUBBER METAL ADHESIVE 350 G / 0.77 LB BRUSH-TOP CAN,WEICON,39.3578,$39.3578
0425116100700,WEICON GMK 2410 CONTACT ADHESIVE 700 G RUBBER METAL ADHESIVE,WEICON,66.6972,$66.6972
0425116100905,WEICON GMK 2410 CONTACT ADHESIVE 5 KG RUBBER METAL ADHESIVE,WEICON,383.1193,$383.1193
0425116100925,WEICON GMK 2410 CONTACT ADHESIVE 25 KG RUBBER METAL ADHESIVE 25 KG / 55.11 LB BUCKET,WEICON,1490.4587,"$1,490.4587"
0425116200324,WEICON GMK 2510 CONTACT ADHESIVE 324 G RUBBER-METAL-ADHESIVE,WEICON,67.0642,$67.0642
0425116200690,WEICON GMK 2510 CONTACT ADHESIVE 690 G RUBBER-METAL-ADHESIVE,WEICON,119.8165,$119.8165
0425126000001,WEICON ANTI-SEIZE ASSEMBLY PASTE 10 G AS 010 SP (UNBLISTERED),WEICON,6.4220,$6.4220
0425126000003,"WEICON ANTI-SEIZE ASSEMBLY PASTE 30 G AS 030 PS, PEN-SYSTEM",WEICON,10.3670,$10.3670
0425126000012,WEICON ANTI-SEIZE ASSEMBLY PASTE 120 G AS 120 P,WEICON,21.1927,$21.1927
0425126000040,"WEICON ANTI-SEIZE ASSEMBLY PASTE 400 G CARTRIDGE, 400 G",WEICON,36.3303,$36.3303
0425126000045,WEICON ANTI-SEIZE ASSEMBLY PASTE 450 G AS 450,WEICON,46.0550,$46.0550
0425126000050,WEICON ANTI-SEIZE ASSEMBLY PASTE 500 G 500G BRUSH-TOP CAN,WEICON,63.6697,$63.6697
0425126000085,WEICON ANTI-SEIZE ASSEMBLY PASTE 85 G,WEICON,19.2661,$19.2661
0425126000100,WEICON ANTI-SEIZE ASSEMBLY PASTE 1.0 KG,WEICON,84.4037,$84.4037
0425126000180,WEICON ANTI-SEIZE ASSEMBLY PASTE 1.8 KG,WEICON,151.4679,$151.4679
0425126000200,WEICON ANTI-SEIZE ASSEMBLY PASTE 200 ML,WEICON,44.6789,$44.6789
0425126000500,WEICON ANTI-SEIZE ASSEMBLY PASTE 5.0 KG,WEICON,410.8257,$410.8257
0425126000910,WEICON ANTI-SEIZE ASSEMBLY PASTE 10.0 KG,WEICON,764.6789,$764.6789
0425126000920,WEICON ANTI-SEIZE ASSEMBLY PASTE 20.0 KG,WEICON,1302.4771,"$1,302.4771"
0425126050012,WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 120 G,WEICON,44.9541,$44.9541
0425126050040,WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 400 G,WEICON,84.5872,$84.5872
0425126050045,WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 450 G,WEICON,95.8716,$95.8716
0425126050050,WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 500 G,WEICON,106.0550,$106.0550
0425126050100,WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 1 KG,WEICON,207.8899,$207.8899
0425126050180,"WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 1,8 KG",WEICON,366.7890,$366.7890
0425126050500,WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 5 KG,WEICON,1005.7798,"$1,005.7798"
0425126050910,WEICON ANTI-SEIZE NICKEL ASSEMBLY PASTE 10 KG,WEICON,1890.5505,"$1,890.5505"
